active;barcode;cost_method;standard_price;description;description_purchase;description_picking;description_pickingout;description_pickingin;description_sale;sale_delay;di_categorie_id;di_calibre_id;di_des;di_marque_id;di_origine_id;image;image_small;image_medium;color;message_last_post;di_lavage;di_station_id;purchase_line_warn_msg;sale_line_warn_msg;property_cost_method;activity_summary;name;hs_code;purchase_ok;rental;sale_ok;weight;purchase_method;invoice_policy;price;list_price;di_prixmax;di_prixmin;lst_price;expense_policy;default_code;service_type;tracking;sequence;type;di_un_prix;di_un_saisie;valuation;property_valuation
True;1230000000745;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM GRANNY 1RG 190/215;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10742;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000746;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM GRANNY 1RG 215/240;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10743;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000747;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM JAZZ 1RG 50/30 16 F;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10744;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000748;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM JOYA VDL 1RG 190/215;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10745;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000749;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM PATTE DE LOUP 190/215;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10746;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000750;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM PINK LADY 1RKG 190/215 6.5KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10747;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000751;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM PINK LADY 1RKG 75/80 6.5KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10748;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000752;standard;0.0;;;;;;;0.0;;;;;ARGENTINE;;;;0;;False;;;;Prix standard;;POM PINK LADY ARG. 1RG  30F;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10749;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000753;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM R.D.R 190/215 1RG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10750;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000754;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM RED CHIEF 1RG 215/240;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10751;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000755;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM REI. ANISEE  GAYE. VRAC 65/75;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10752;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000756;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM REI. ANISEE 24 F 1RG GAYERIE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10753;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000757;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM REI. ANISEE 26F 1RG GAYERIE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10754;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000758;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM ROYAL GALA 1RG 190/215;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10755;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000759;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM ROYAL GALA 1RG 215/240 7KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10756;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000760;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM RUBINETTE 1RG 115/135;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10757;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000761;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM RUBINETTE 1RG 150/170;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10758;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000762;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM RUBINETTE 1RG 190/215;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10759;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000763;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM TENTATION 1RG 6.5KG 215/270;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10760;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000764;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM TENTATION FINEST 1RG 15F;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10761;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000765;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POM TENTATION NOËL 1RG 170/195;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10762;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000766;standard;0.0;;;;;;;0.0;;;;PRIDE;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO BLANC 40 PRIDE FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10763;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000767;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;POMELO ROSE 18 PLTX  ESP.;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10764;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000768;standard;0.0;;;;;;;0.0;;;;;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO ROSE 32 FAMOUS OT FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10765;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000769;standard;0.0;;;;;;;0.0;;;;PRIDE;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO ROSE 36 PRIDE FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10766;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000770;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;POMELO ROSE 40 ESP OPEN TOP;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10767;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000771;standard;0.0;;;;;;;0.0;;;;PRIDE;ISLANDE;;;;0;;False;;;;Prix standard;;POMELO ROSE 40 ISLANDCREST;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10768;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000772;standard;0.0;;;;;;;0.0;;;;;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO ROSE 40 PRIDE FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10769;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000773;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;POMELO ROSE 45  ESP.;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10770;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000774;standard;0.0;;;;;;;0.0;;;;;AFRIQUE DU SUD;;;;0;;False;;;;Prix standard;;POMELO ROSE 45 AFS;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10771;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000775;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;POMELO ROSE 45 ESP.;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10772;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000776;standard;0.0;;;;;;;0.0;;;;PRIDE;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO ROSE 48 PRIDE FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10773;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000777;standard;0.0;;;;;;;0.0;;;;PRIDE;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO ROSE 56 PRIDE FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10774;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000778;standard;0.0;;;;;;;0.0;;;;;AFRIQUE DU SUD;;;;0;;False;;;;Prix standard;;POMELO ROUGE 40 AFS;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10775;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000779;standard;0.0;;;;;;;0.0;;;;PRIDE;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO ROUGE 40 PRIDE FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10776;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000780;standard;0.0;;;;;;;0.0;;;;;AFRIQUE DU SUD;;;;0;;False;;;;Prix standard;;POMELO ROUGE 45 AFS;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10777;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000781;standard;0.0;;;;;;;0.0;;;;PRIDE;FLORIDE;;;;0;;False;;;;Prix standard;;POMELO ROUGE 48 PRIDE FLO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10778;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000782;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;POMELO ROUGE TAS ESP. 40;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10779;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000783;standard;0.0;;;;;;;0.0;;;;PRIDE;JAMAIQUE;;;;0;;False;;;;Prix standard;;POMELO UGLI 40 JAMAIQUE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10780;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000784;standard;0.0;;;;;;;0.0;;;;;CHINE;;;;0;;False;;;;Prix standard;;POMELOS EXO 10 CHINE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10781;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000785;standard;0.0;;;;;;;0.0;;;;;CHINE;;;;0;;False;;;;Prix standard;;POMELOS EXO 9 CHINE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10782;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000786;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POT AU FEU 1 KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10783;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000787;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;POTIMARRON;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10784;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000788;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PRU.SACHETS 20X500G A/NOYAUX;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10785;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000789;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PRU.SACHETS 20X500G S/NOYAUX;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10786;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000790;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;"PRUNE ESP ""PLUOT""";;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10787;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000791;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;PRUNE ESP BRONTOSAUR;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10788;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000792;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PRUNEAU MOEL  5K C OSIER 28/33;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10789;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000793;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PRUNEAU MOEL 3KG P PANIER BOIS 28/33;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10790;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000794;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PRUNEAU MOEL 3KG PANIER BOIS 30/35;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10791;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000795;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PUREE D'ORANGE 1L;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10797;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000796;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PUREE DE FRAISE 1L;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10792;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000797;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PUREE DE FRAMBOISE 1L;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10793;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000798;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PUREE DE FRUIT PASSION 1L;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10794;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000799;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PUREE DE MANGUEE 1L;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10795;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000800;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;PUREE DE POIRE 1L;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10796;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000801;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;RADIS NOIR X10;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10798;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000802;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;RADIS ROSE X12;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10799;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000803;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;RADIS ROUGE X12;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10800;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000804;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;"RAIS. ROSE ""crimpson""  ESP. 4.5KG";;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10801;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000805;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;"RAIS. ROSE ""crimpson""  ESP. 5KG";;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10802;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000806;standard;0.0;;;;;;;0.0;;;;;CHILI;;;;0;;False;;;;Prix standard;;RAISIN   BLANC DAUPHINE  CHILI  4.5KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10803;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000807;standard;0.0;;;;;;;0.0;;;;;AFRIQUE DU SUD;;;;0;;False;;;;Prix standard;;RAISIN   BLANC DAUPHINE  RSA  4.5KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10804;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
